Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
425860,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
426200,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
426540,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
499960,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
519850,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
520140,1BFE2209,TRUE,Rx,0,8,0,0,1,0,D0,0,4,0
520440,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
520780,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FA
521080,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
521380,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
521680,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
522020,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
522320,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
522660,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
522960,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
523260,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
523600,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
523900,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
524240,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
524540,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
524880,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
525180,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
525520,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5D,0,0,0
525820,1BFE223B,TRUE,Rx,0,8,0C,0,0,0,0,0,0,0
526160,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
526500,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
526800,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
599970,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
619850,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
620150,1BFE2204,TRUE,Rx,0,8,0,0,0,0,0F,0,0,0
620450,1BFE2209,TRUE,Rx,0,8,0,0,1,0,D0,E0,3,0
620750,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
621090,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
621390,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A4,0,0,0
621680,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
622030,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
622320,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
622670,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
622960,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
623260,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
623560,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
623900,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
624200,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
624540,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
624840,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
625180,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
625520,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
625820,1BFE223A,TRUE,Rx,0,8,4,1,0,0,53,0,0,0
626120,1BFE223B,TRUE,Rx,0,8,2,0,0,0,0,0,0,0
626460,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
626800,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
627100,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
699930,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
709910,564,FALSE,Rx,0,8,DB,9,0,0,F8,17,3D,0
719850,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
720150,1BFE2209,TRUE,Rx,0,8,0,0,1,0,D0,0,4,0
720450,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
720750,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
721050,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
721350,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
721690,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
721990,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
722330,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
722630,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
722930,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
723230,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
723570,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
723860,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
724210,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
724500,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
724850,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
725190,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
725490,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5D,0,0,0
725830,1BFE223B,TRUE,Rx,0,8,0C,0,0,0,0,0,0,0
726130,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
726470,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
726770,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
799930,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
819820,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
820110,1BFE2207,TRUE,Rx,0,8,46,0,0,88,0,3E,0,4
820410,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
820750,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
821050,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
821350,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
821650,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
821990,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
822290,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
822630,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
822930,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
823230,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
823570,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
823870,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
824210,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
824510,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
824850,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
825150,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
825490,1BFE223A,TRUE,Rx,0,8,4,1,0,0,53,0,0,0
825790,1BFE223B,TRUE,Rx,0,8,2,0,0,0,0,0,0,0
826130,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
826470,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
826770,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
899900,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
919820,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
920120,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
920420,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FB
920720,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
921060,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
921360,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
921660,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
922000,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
922300,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
922640,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
922940,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
923280,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
923580,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
923870,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
924220,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
924560,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
924860,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
925150,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5D,0,0,0
925500,1BFE223B,TRUE,Rx,0,8,0C,0,0,0,0,0,0,0
925840,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
926130,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
926480,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
999900,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1019830,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
1020120,1BFE2207,TRUE,Rx,0,8,46,0,0,86,0,3E,0,4
1020420,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
1020720,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
1021020,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A4,0,0,0
1021320,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1021660,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1021960,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1022300,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
1022600,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
1022900,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
1023200,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
1023540,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1023840,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
1024180,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1024480,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
1024820,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
1025160,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
1025460,1BFE223A,TRUE,Rx,0,8,4,1,0,0,53,0,0,0
1025760,1BFE223B,TRUE,Rx,0,8,2,0,0,0,0,0,0,0
1026100,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
1026440,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
1026740,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1099910,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1119790,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0
1120090,1BFE2207,TRUE,Rx,0,8,46,0,0,88,0,3E,0,4
1120380,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
1120680,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
1120980,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
1121320,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1121620,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1121960,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1122260,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0
1122560,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0
1122900,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0
1123200,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0
1123540,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1123840,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0
1124140,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
